exp_string,gene_id,gene_name,gene_biotype,n_binding_site,binding_feature,l2fc_xlsite,padj_xlsite,l2fc_bsmax,padj_bsmin,feature_pct_UTR5,feature_pct_CDS,feature_pct_UTR3,feature_pct_intron,feature_pct_ncRNA_exon,feature_pct_ncRNA_intron,avg_iCLIP_tpm,human_homologs,mammalian_imp_target,mammalian_syp_target
L1_Imp,FBgn0027329,CCT6,protein_coding,14,UTR3,2.559392610128623,2.432759947731275e-45,2.4725551534746266,0.0011605802439192915,0,0,100,0,NA,NA,49.968209333333334,CCT6A | CCT6B,FALSE,TRUE
L1_Imp,FBgn0027338,Kap-alpha3,protein_coding,29,UTR3:UTR5,3.3954259514885865,4.2068846911375855e-102,3.4141721330962223,2.0111448459680905e-9,6.896551724137931,0,93.10344827586206,0,NA,NA,115.695983894,KPNA3 | KPNA4,TRUE,TRUE
L1_Imp,FBgn0027339,jim,protein_coding,290,UTR3:UTR5,5.450916511229927,1.6194036359969395e-207,5.489034769748522,9.6764337547907385e-43,21.379310344827587,0,78.62068965517241,0,NA,NA,232.19612263333335,NA,FALSE,FALSE
L1_Imp,FBgn0027341,Gfat1,protein_coding,13,UTR3,0.11121023812388406,1,1.5429333001385628,1.71281938231602e-6,0,0,100,0,NA,NA,37.60428594574273,GFPT1 | GFPT2,TRUE,TRUE
L1_Imp,FBgn0027492,wdb,protein_coding,74,UTR3,2.95305640669019,9.169366731509138e-75,4.3671406009607745,1.76515439943942e-14,0,0,100,0,NA,NA,115.02950708286217,PPP2R5A | PPP2R5B | PPP2R5C | PPP2R5E,TRUE,TRUE
L1_Imp,FBgn0027493,AdSS,protein_coding,28,UTR3,2.402321372348993,3.509570901206768e-52,2.4381073409995024,2.6403332933321223e-5,0,0,100,0,NA,NA,105.66500966666668,NA,FALSE,FALSE
L1_Imp,FBgn0027495,Smyd4-4,protein_coding,10,UTR3,3.688673555652568,6.790200545783175e-63,4.175731071869862,0.00348925398633609,0,0,100,0,NA,NA,18.551833333333335,SMYD4,TRUE,FALSE
L1_Imp,FBgn0027527,Osi6,protein_coding,69,UTR3,4.004702208346968,4.4130087705280715e-41,2.4065988190706444,4.545572036280342e-11,0,0,100,0,NA,NA,15627.328027122685,NA,FALSE,FALSE
L1_Imp,FBgn0027538,beta4GalNAcTA,protein_coding,5,UTR3,3.4004886916334303,2.8944111755651757e-59,2.271073052274745,0.0014128881694976348,0,0,100,0,NA,NA,31.967866666666666,B4GALT1 | B4GALT2 | B4GALT3 | B4GALT4,TRUE,FALSE
L1_Imp,FBgn0027548,nito,protein_coding,6,UTR3,2.899022846388665,7.419606851430488e-68,4.290981031052804,0.002505622236961794,0,0,100,0,NA,NA,31.03732333333333,RBM15 | RBM15B,FALSE,FALSE
L1_Imp,FBgn0027556,CG4928,protein_coding,13,UTR3,1.0903740855716206,3.0591751329273068e-9,3.0871084566797813,1.7638869321860197e-5,0,0,100,0,NA,NA,104.88979213333333,UNC93A,FALSE,FALSE
L1_Imp,FBgn0027596,Kank,protein_coding,21,UTR3,2.049168171576679,5.115724201111383e-45,2.5461744184999855,1.4746773484310448e-7,0,0,100,0,NA,NA,53.29797453333333,KANK1 | KANK2 | KANK3 | KANK4,TRUE,FALSE
L1_Imp,FBgn0027608,CG2082,protein_coding,22,UTR3,3.649417076543402,9.501736455396509e-74,4.404508917079032,2.8244742593828805e-5,0,0,100,0,NA,NA,93.14679275736667,NDRG2,FALSE,FALSE
L1_Imp,FBgn0027610,Dic1,protein_coding,28,UTR3,2.850408591845336,2.306941846008323e-79,2.6207320696770453,2.1423191259145024e-7,0,0,100,0,NA,NA,93.8259948,SLC25A10,FALSE,FALSE
L1_Imp,FBgn0027619,eIF3j,protein_coding,11,UTR3,3.0476463042842012,3.9174571737044544e-55,2.138279910148111,2.238843001031197e-4,0,0,100,0,NA,NA,83.39115666666667,EIF3J,TRUE,FALSE
L1_Imp,FBgn0027621,Pfrx,protein_coding,7,UTR3,1.0866507391786133,6.270313702580401e-12,4.584255285252566,0.001002201695765344,0,0,100,0,NA,NA,28.25623792252102,PFKFB1 | PFKFB2 | PFKFB3 | PFKFB4,TRUE,TRUE
L1_Imp,FBgn0027657,glob1,protein_coding,14,UTR3,2.5031687864135974,1.230903644840706e-45,3.788586849179723,6.176770539796786e-6,0,0,100,0,NA,NA,67.15445675118866,CYGB,TRUE,FALSE
L1_Imp,FBgn0027835,Dp1,protein_coding,108,UTR3,3.725262778275855,9.60773653862789e-89,2.254037267748738,1.5467433274220935e-12,0,0,100,0,NA,NA,549.123962476939,HDLBP,TRUE,FALSE
L1_Imp,FBgn0027865,Tsp96F,protein_coding,21,UTR3,3.831596592618709,1.4814531868756252e-128,4.241048879665171,3.9814233737466714e-5,0,0,100,0,NA,NA,55.177861300000004,CD81,TRUE,TRUE
L1_Imp,FBgn0027932,Akap200,protein_coding,45,UTR3,4.39538760334064,2.253848157783776e-137,3.3790012674505556,5.840345848640997e-26,0,0,100,0,NA,NA,601.7720689796447,NA,FALSE,FALSE
L1_Imp,FBgn0027948,msps,protein_coding,6,UTR3,2.3544478847352535,6.969701917149774e-49,1.826507977316906,0.0025771735431555022,0,0,100,0,NA,NA,13.211555323020054,CKAP5,FALSE,TRUE
L1_Imp,FBgn0027951,MTA1-like,protein_coding,4,UTR3,2.7854101268106723,1.5723055450857919e-63,2.841373752501107,0.04181343578145975,0,0,100,0,NA,NA,26.6620779,MTA1 | MTA2 | MTA3,FALSE,TRUE
L1_Imp,FBgn0028325,Pdha,protein_coding,21,UTR3,2.704591488780693,2.0124014278700103e-56,1.83389446259726,1.2821958547222754e-13,0,0,100,0,NA,NA,128.75035518933333,PDHA1 | PDHA2,TRUE,TRUE
L1_Imp,FBgn0028327,l(1)G0320,protein_coding,29,UTR3,3.704600911037544,6.331483659171884e-65,2.6183177039287044,6.081555143740629e-5,0,0,100,0,NA,NA,951.6485219333333,SSR1,TRUE,FALSE
L1_Imp,FBgn0028331,l(1)G0289,protein_coding,45,UTR3,4.251874239054383,3.3087703669253254e-147,4.084098609426719,2.042562240942885e-27,0,0,100,0,NA,NA,295.1914121801123,PLXDC1 | PLXDC2,TRUE,TRUE
L1_Imp,FBgn0028341,Ptpmeg2,protein_coding,19,UTR3,1.7394973591699558,8.198411848584728e-34,5.0882665175432535,6.575504367601e-4,0,0,100,0,NA,NA,35.404760374628665,PTPN9,TRUE,TRUE
L1_Imp,FBgn0028360,Cdc7,protein_coding,18,UTR3,3.4967890620681437,2.653836835587258e-81,4.9568152678117645,8.555891865213496e-7,0,0,100,0,NA,NA,34.392896,CDC7,TRUE,TRUE
L1_Imp,FBgn0028371,jbug,protein_coding,2,intron,0.32060166547737157,0.6985276652617675,4.154144447489201,0.0070648612735304955,0,0,0,100,NA,NA,46.47681792525933,NA,FALSE,FALSE
L1_Imp,FBgn0028397,Tob,protein_coding,23,UTR3:UTR5,3.7479120062875233,1.9002349452649032e-116,3.452738165684911,4.338359902571778e-13,82.6086956521739,0,17.391304347826086,0,NA,NA,50.36959413333333,TOB1 | TOB2,TRUE,TRUE
L1_Imp,FBgn0028400,Syt4,protein_coding,82,UTR3,5.44749893594042,2.9628945317687775e-227,3.8882513499608273,1.5937459268660557e-46,0,0,100,0,NA,NA,315.76508766666666,SYT11 | SYT4,TRUE,TRUE
L1_Imp,FBgn0028408,Drep2,protein_coding,47,UTR3,4.659173844330008,1.3443191004420335e-173,4.979816174763891,2.5481720871423304e-7,0,0,100,0,NA,NA,62.82978726666667,NA,FALSE,FALSE
L1_Imp,FBgn0028430,He,protein_coding,17,CDS,5.508937180206955,1.4321090390659255e-122,3.0593769561333626,7.003995552376237e-11,0,100,0,0,NA,NA,268.54846933333334,NA,FALSE,FALSE
L1_Imp,FBgn0028494,CG6424,protein_coding,10,UTR5,1.0123156176804537,1.4949415831678682e-7,3.644125214896098,0.0013470632019572941,100,0,0,0,NA,NA,18.113592255033335,FAM13A | FAM13B,TRUE,TRUE
L1_Imp,FBgn0028550,Atf3,protein_coding,80,UTR3,2.9366219927381727,9.880794002030291e-65,3.9454140161303157,9.272588894069513e-11,0,0,100,0,NA,NA,117.48666348066666,NA,FALSE,FALSE
L1_Imp,FBgn0028582,lqf,protein_coding,25,UTR3,2.9736813129111788,8.08321849388459e-82,3.040883028695368,1.8220472528110757e-16,0,0,100,0,NA,NA,59.78181897333333,EPN1 | EPN2 | EPN3,TRUE,TRUE
L1_Imp,FBgn0028662,VhaPPA1-1,protein_coding,15,UTR3,1.988043522108163,3.9187409576587e-43,2.201453091184694,1.543236438114886e-7,0,0,100,0,NA,NA,86.01234818366666,ATP6V0B,FALSE,TRUE
L1_Imp,FBgn0028664,VhaM9.7-c,protein_coding,13,UTR3,4.2352647634942,8.656078629978304e-89,3.5127414522997147,1.2741626782902658e-4,0,0,100,0,NA,NA,79.7693,ATP6V0E1 | ATP6V0E2,TRUE,FALSE
L1_Imp,FBgn0028689,Rpn6,protein_coding,2,UTR3,2.209480325508481,9.82382925262167e-30,4.318161116192324,0.002284112227583333,0,0,100,0,NA,NA,24.272745666666665,PSMD11,TRUE,FALSE
L1_Imp,FBgn0028704,Nckx30C,protein_coding,40,UTR3:UTR5,3.1713392300645857,9.156056391312558e-86,5.038136194713501,4.978022241454574e-12,17.5,0,82.5,0,NA,NA,65.27285645454685,SLC24A1 | SLC24A2,TRUE,TRUE
L1_Imp,FBgn0028734,Fmr1,protein_coding,51,UTR3,4.4996863177872,1.0142671297612374e-154,3.968722644303256,4.693680871111991e-33,0,0,100,0,NA,NA,194.52625667933336,FMR1 | FXR1 | FXR2,TRUE,TRUE
L1_Imp,FBgn0028741,fab1,protein_coding,12,CDS:UTR5,2.83357962851963,1.1778712390178863e-63,2.4470800725724944,1.562616607143044e-7,83.33333333333334,16.666666666666664,0,0,NA,NA,5.480134466666667,PIKFYVE,TRUE,TRUE
L1_Imp,FBgn0028743,Dhit,protein_coding,30,UTR3:intron,4.1275345919940225,4.525549236203964e-158,4.561762914172224,5.185119943372981e-11,0,0,93.33333333333333,6.666666666666667,NA,NA,302.4052104333333,RGS17 | RGS19 | RGS20,TRUE,TRUE
L1_Imp,FBgn0028833,Dak1,protein_coding,18,UTR3,3.5265039780434595,1.6297540520043355e-79,2.612437132673858,5.252336038748154e-6,0,0,100,0,NA,NA,77.10363333333333,CMPK1,TRUE,TRUE
L1_Imp,FBgn0028863,CG4587,protein_coding,9,UTR3,4.069952536965784,1.3471657428231546e-116,4.858755141367074,6.23221197769955e-4,0,0,100,0,NA,NA,38.472441382666666,CACNA2D3 | CACNA2D4,FALSE,TRUE
L1_Imp,FBgn0028875,nAChRalpha5,protein_coding,9,UTR3,2.484704733744567,5.648115308520066e-59,5.86005257793455,2.291131107677094e-5,0,0,100,0,NA,NA,42.94725952,AC243734.1 | AC254952.1 | CHRFAM7A | CHRNA7,FALSE,FALSE
L1_Imp,FBgn0028894,GMF,protein_coding,9,UTR3,4.57761897202176,1.3202844758784985e-59,3.585257704320287,0.013204231162426269,0,0,100,0,NA,NA,54.39816666666667,GMFB | GMFG,TRUE,TRUE
L1_Imp,FBgn0028938,Vajk1,protein_coding,20,UTR3,3.000669282163191,9.74447177405239e-70,2.2414571488009805,2.3740929570480165e-8,0,0,100,0,NA,NA,78.3333,NA,FALSE,FALSE
L1_Imp,FBgn0028953,CG14478,protein_coding,6,UTR3,2.1865494749169416,9.030116600535639e-40,2.81910946305312,1.98441445298846e-6,0,0,100,0,NA,NA,28.8706722,NA,FALSE,FALSE
L1_Imp,FBgn0028991,seq,protein_coding,6,UTR5,2.101077709021485,1.9923546271019583e-48,3.2320067926248486,0.024049772587114656,100,0,0,0,NA,NA,11.625588533333334,NA,FALSE,FALSE
L1_Imp,FBgn0028993,scro,protein_coding,5,CDS,2.851200452029452,4.366158050748702e-53,3.8298054241866253,0.011776902765206796,0,100,0,0,NA,NA,54.90270247530165,NKX2-1 | NKX2-4,FALSE,FALSE
L1_Imp,FBgn0029133,REG,protein_coding,16,UTR3,3.793014370432791,1.3374426491721723e-101,2.195111748634695,7.96403198424986e-16,0,0,100,0,NA,NA,130.35189333333332,PSME3,TRUE,FALSE
L1_Imp,FBgn0029152,Mkrn1,protein_coding,3,UTR3,3.555771464345293,9.475814922335447e-81,3.730989943099392,0.012934794477391142,0,0,100,0,NA,NA,30.32156966666667,MKRN1 | MKRN2 | MKRN3,TRUE,FALSE
L1_Imp,FBgn0029155,Men-b,protein_coding,79,UTR3,4.330050299031013,7.28167882320186e-132,3.281485816497692,8.104381664191063e-19,0,0,100,0,NA,NA,423.84211453333336,ME1 | ME2 | ME3,TRUE,TRUE
L1_Imp,FBgn0029504,CHES-1-like,protein_coding,7,UTR3,1.3119463880980093,9.073359826229412e-18,3.9980566179458688,2.0920445212439575e-13,0,0,100,0,NA,NA,35.0243003,NA,FALSE,FALSE
L1_Imp,FBgn0029506,Tsp42Ee,protein_coding,6,UTR3,2.1748017205678254,7.048862149848743e-46,3.8130894211939195,0.012219883817570491,0,0,100,0,NA,NA,68.20907995311067,NA,FALSE,FALSE
L1_Imp,FBgn0029666,CG10803,protein_coding,12,UTR3,4.493099939414541,1.1402124175142246e-150,4.477717430500961,0.0018494438529348528,0,0,100,0,NA,NA,52.5656396748699,RO60,TRUE,FALSE
L1_Imp,FBgn0029687,Vap33,protein_coding,95,UTR3,4.011656314201192,1.6938975318654462e-122,4.5245960870456585,8.386097974883693e-11,0,0,100,0,NA,NA,273.0681601333333,VAPA | VAPB,TRUE,TRUE
L1_Imp,FBgn0029708,CG3556,protein_coding,9,UTR3,4.547797943757287,9.605819123374998e-98,4.270642322416456,0.0027539546126052095,0,0,100,0,NA,NA,28.3716,NA,FALSE,FALSE
L1_Imp,FBgn0029715,CG11444,protein_coding,30,UTR3:CDS,4.489184875077065,2.4014011545580015e-123,1.9466224389632327,1.6081310402514876e-15,0,6.666666666666667,93.33333333333333,0,NA,NA,249.31419866666667,PDAP1,TRUE,TRUE
L1_Imp,FBgn0029746,CG15465,protein_coding,38,UTR3,0.9854449931493521,3.2992008276281404e-11,4.5353153698700055,3.90598681247031e-9,0,0,100,0,NA,NA,11.6060921410673,NA,FALSE,FALSE
L1_Imp,FBgn0029761,SK,protein_coding,41,UTR3,2.54279989742816,1.85948617932881e-75,4.244812742895012,1.964224037158296e-18,0,0,100,0,NA,NA,97.91356158005627,KCNN1 | KCNN2 | KCNN3,TRUE,TRUE
L1_Imp,FBgn0029801,CG15771,protein_coding,23,UTR3,4.227661814018104,2.8387769062351495e-134,3.304625975686426,6.951649949392525e-26,0,0,100,0,NA,NA,145.921853,NANP,TRUE,FALSE
L1_Imp,FBgn0029814,CG15765,protein_coding,22,UTR3,3.1250655272958006,4.469612464920001e-66,6.554654902609888,2.1877794584343855e-6,0,0,100,0,NA,NA,40.588135933333334,NA,FALSE,FALSE
L1_Imp,FBgn0029851,CG14445,protein_coding,7,UTR3,3.201108853301484,1.6237428238241559e-90,1.150121854797984,0.02288498407897979,0,0,100,0,NA,NA,129.21337666666668,NA,FALSE,FALSE
L1_Imp,FBgn0029881,pigs,protein_coding,56,UTR3,2.674547448197611,2.4336434729612105e-89,4.886310302278352,1.3406808376159698e-11,0,0,100,0,NA,NA,75.58845588333334,GAS2L1 | GAS2L2,TRUE,FALSE
L1_Imp,FBgn0029887,CG3198,protein_coding,8,UTR3,3.013531435633326,5.4788047730484086e-64,2.736199344386436,2.6802349355329234e-5,0,0,100,0,NA,NA,26.506966666666667,LUC7L3,FALSE,TRUE
L1_Imp,FBgn0029895,CG14441,protein_coding,2,UTR3,1.80596616562016,1.873546270659333e-28,3.600917255015416,0.01405512853183543,0,0,100,0,NA,NA,14.777283733333332,NA,FALSE,FALSE
L1_Imp,FBgn0029896,CG3168,protein_coding,14,UTR3:CDS,3.0909508870004117,2.7079287052958524e-68,4.538257705947092,5.419164194846014e-11,0,7.142857142857142,92.85714285714286,0,NA,NA,82.55312292829633,SV2A | SV2B | SV2C,TRUE,TRUE
L1_Imp,FBgn0029903,pod1,protein_coding,84,UTR3,4.581581048683037,2.5591511347768236e-201,4.1703552445840035,1.0979398413975945e-23,0,0,100,0,NA,NA,107.53441219536734,CORO7,TRUE,FALSE
L1_Imp,FBgn0029971,ND-MNLL,protein_coding,3,UTR3,1.6621715100866707,4.670083802835368e-11,2.3697094338920777,0.002712265680313317,0,0,100,0,NA,NA,6.841489999999999,NA,FALSE,FALSE
L1_Imp,FBgn0029975,spidey,protein_coding,2,UTR3,1.9960607485662591,2.2976835122671666e-20,3.416037677846088,0.014215725556940225,0,0,100,0,NA,NA,17.216945333333335,HSD17B12 | HSD17B3,TRUE,TRUE
L1_Imp,FBgn0029979,mahe,protein_coding,36,UTR3,4.017385313408926,1.3935003363303725e-136,3.7516610486831397,0.0031518945755800655,0,0,100,0,NA,NA,56.123347333333335,DDX17 | DDX5,FALSE,TRUE
L1_Imp,FBgn0029990,CG2233,protein_coding,13,CDS,2.113327636521445,9.071505829541907e-7,2.0050126973024085,5.271228198439293e-4,0,100,0,0,NA,NA,110.3463,NA,FALSE,FALSE
L1_Imp,FBgn0029992,Upf2,protein_coding,9,UTR3,3.6116782715687243,7.697663960991564e-87,3.1791694329849323,7.535922615417559e-4,0,0,100,0,NA,NA,21.285733333333333,UPF2,TRUE,TRUE
L1_Imp,FBgn0029996,UbcE2H,protein_coding,49,UTR3:UTR5,4.619485719544301,1.2240307523029868e-145,3.9258573641096737,9.928217252312322e-25,36.734693877551024,0,63.26530612244898,0,NA,NA,196.0582327977,UBE2H,FALSE,TRUE
L1_Imp,FBgn0029997,CG2258,protein_coding,3,UTR3,3.6735075835866637,3.5025150577442296e-69,2.0713587734304695,0.03511858004695699,0,0,100,0,NA,NA,13.013479993333334,NCKIPSD,FALSE,FALSE
L1_Imp,FBgn0030018,slpr,protein_coding,3,CDS,1.4062588230370416,1.127419193520362e-9,3.335456403439265,0.02570423733402857,0,100,0,0,NA,NA,6.4811898,MAP3K10 | MAP3K11 | MAP3K21 | MAP3K9,TRUE,TRUE
L1_Imp,FBgn0030038,CG1440,protein_coding,39,UTR3,3.485205459508114,5.6037718920667906e-86,1.795765186878028,2.5171554990027357e-8,0,0,100,0,NA,NA,93.48706996666667,BLMH,TRUE,FALSE
L1_Imp,FBgn0030049,Trf4-1,protein_coding,3,UTR3,2.523442111552863,2.3177676318614363e-56,2.838869791788351,0.010272022998843786,0,0,100,0,NA,NA,180.13121486877736,TENT4A | TENT4B,TRUE,FALSE
L1_Imp,FBgn0030234,CG15211,protein_coding,15,UTR5:intron,2.760962098366845,1.737813430889643e-64,3.6943569782860752,0.008183893098887271,80,0,0,20,NA,NA,336.07753609680003,NA,FALSE,TRUE
L1_Imp,FBgn0030243,CG2186,protein_coding,3,UTR3,2.730038898196779,1.2772961523853963e-59,3.441698945086,0.019142958862511918,0,0,100,0,NA,NA,31.807555333333333,NA,FALSE,FALSE
L1_Imp,FBgn0030268,Klp10A,protein_coding,35,UTR3,3.9617083719058246,3.669247367491663e-128,4.425768841930508,2.039884596224804e-6,0,0,100,0,NA,NA,62.123063333333334,KIF2A | KIF2B | KIF2C,TRUE,TRUE
L1_Imp,FBgn0030276,Dlic,protein_coding,30,UTR3,3.491973204716415,2.051217186018533e-83,2.324422716841071,3.781964114369958e-11,0,0,100,0,NA,NA,115.6396204,DYNC1LI1 | DYNC1LI2,FALSE,TRUE
L1_Imp,FBgn0030328,Amun,protein_coding,92,UTR3,5.5529531357776225,6.149993765129765e-189,4.234575975735054,1.006900077755171e-46,0,0,100,0,NA,NA,448.6831913333333,NA,FALSE,FALSE
L1_Imp,FBgn0030336,CG1578,protein_coding,5,UTR3,2.3419414695206107,1.0924012172564728e-44,2.012082227150278,0.008937652196471382,0,0,100,0,NA,NA,18.105871343,DPH6,TRUE,FALSE
L1_Imp,FBgn0030340,CG15740,protein_coding,7,UTR3,0.742681911910443,5.892220371342561e-4,2.66469095188698,3.677210917006758e-9,0,0,100,0,NA,NA,56.59215333333333,NA,FALSE,FALSE
L1_Imp,FBgn0030349,CG10353,protein_coding,3,UTR3,0.6149789360194093,8.158151349014057e-4,2.5079279981883857,0.022301201217847125,0,0,100,0,NA,NA,24.199533314602576,ANO1 | ANO2 | ANO4 | ANO5 | ANO6,TRUE,TRUE
L1_Imp,FBgn0030354,Upf1,protein_coding,3,UTR3,2.142030226247592,4.564120230327538e-21,3.2606241166367758,0.027210384872828227,0,0,100,0,NA,NA,4.6928133333333335,UPF1,FALSE,FALSE
L1_Imp,FBgn0030394,Cpr11A,protein_coding,23,UTR3,2.0986490781577327,2.0829669762357268e-38,1.676705076153161,3.4101986133762387e-10,0,0,100,0,NA,NA,138.13999866666666,NA,FALSE,FALSE
L1_Imp,FBgn0030400,Pits,protein_coding,35,UTR3,2.556305155761361,1.7764795638572908e-43,5.572007531819328,1.6877841224415172e-6,0,0,100,0,NA,NA,54.88317194077666,IRF2BP1 | IRF2BP2 | IRF2BPL,TRUE,FALSE
L1_Imp,FBgn0030459,CG12723,protein_coding,2,CDS,1.5413356432654868,1.252355804880103e-19,2.34774008331919,3.384081094961488e-18,0,100,0,0,NA,NA,115.73866666666666,NA,FALSE,FALSE
L1_Imp,FBgn0030468,CG1622,protein_coding,10,UTR3,3.5117682154323724,5.1457052438306694e-58,3.478386362122857,0.008597086131135585,0,0,100,0,NA,NA,36.10899970782593,PRPF38B,FALSE,TRUE
L1_Imp,FBgn0030505,NFAT,protein_coding,2,UTR3,0.6359367229834866,1.3637349112312293e-4,4.408962671368582,0.0017155236894805647,0,0,100,0,NA,NA,36.93067246915652,NA,FALSE,TRUE
L1_Imp,FBgn0030512,Nadsyn,protein_coding,4,UTR5,2.140974039714589,5.761558668368388e-42,3.010280342618286,4.371414211012863e-4,100,0,0,0,NA,NA,30.568569814544368,NADSYN1,FALSE,FALSE
L1_Imp,FBgn0030520,Pdcd4,protein_coding,14,UTR3,2.825422593887834,1.0346201383650453e-46,3.0695509218021373,0.003639288178934221,0,0,100,0,NA,NA,47.67703388666666,PDCD4,TRUE,FALSE
L1_Imp,FBgn0030521,CtsB1,protein_coding,7,UTR3,2.7296838709150517,6.14844022104357e-42,1.1756906491468657,0.001153899746918413,0,0,100,0,NA,NA,56.7156596,CTSB,TRUE,TRUE
L1_Imp,FBgn0030529,Clic,protein_coding,22,UTR3:CDS,2.459756455776726,4.812256864628617e-56,2.5885547985765327,1.2508889941711412e-22,0,18.181818181818183,81.81818181818183,0,NA,NA,141.68310733333334,CLIC1 | CLIC2 | CLIC3 | CLIC4 | CLIC5,TRUE,TRUE
L1_Imp,FBgn0030574,sbm,protein_coding,27,UTR3,2.446830379336382,1.953247604668276e-55,4.665570210521867,1.5769723926285278e-7,0,0,100,0,NA,NA,64.27320314661944,SLC7A5 | SLC7A6 | SLC7A8 | SLC7A9,TRUE,TRUE
L1_Imp,FBgn0030581,CG14408,protein_coding,11,UTR3,3.4641546815782216,9.160037820050226e-81,3.9865789596841066,0.010933624651446368,0,0,100,0,NA,NA,70.94463533333334,NA,FALSE,FALSE
L1_Imp,FBgn0030590,CG9518,protein_coding,5,UTR3,1.4717129470117125,7.733722069746355e-13,3.475835406386252,0.017445636979232463,0,0,100,0,NA,NA,11.120818015297933,CHDH,FALSE,FALSE
L1_Imp,FBgn0030617,CG9095,protein_coding,48,UTR3,2.165714070996232,1.5535279767816612e-23,2.466206481267349,2.3703560871281957e-11,0,0,100,0,NA,NA,148.17784316666666,NA,FALSE,FALSE
L1_Imp,FBgn0030672,CG9281,protein_coding,23,UTR3,5.269258641008877,2.585945435300165e-175,2.9767700412718616,1.2084182582510732e-40,0,0,100,0,NA,NA,932.7406805333334,ABCF2,TRUE,FALSE
L1_Imp,FBgn0030680,CG8944,protein_coding,6,UTR3,3.427598608146873,3.396119438845982e-70,2.747883681313186,2.939391269739773e-4,0,0,100,0,NA,NA,16.819426333333332,NA,FALSE,FALSE
L1_Imp,FBgn0030703,MSBP,protein_coding,2,UTR3,2.519617299897723,1.2487020809885388e-41,3.346748891657285,0.02335879606129854,0,0,100,0,NA,NA,46.96288128047224,PGRMC1 | PGRMC2,TRUE,TRUE
L1_Imp,FBgn0030719,eIF5,protein_coding,35,UTR3:UTR5,3.58131322789773,5.233488891844658e-86,2.10725936602032,2.82192467377016e-22,82.85714285714286,0,17.142857142857142,0,NA,NA,190.52669313333334,EIF5,TRUE,TRUE
L1_Imp,FBgn0030749,AnxB11,protein_coding,6,UTR3,3.013367989240504,7.135080529136316e-72,4.13655051621653,0.008381383050456912,0,0,100,0,NA,NA,63.737602,ANXA10 | ANXA11 | ANXA13 | ANXA4 | ANXA5 | ANXA7,TRUE,FALSE
L1_Imp,FBgn0030753,rngo,protein_coding,29,UTR3,5.520606179328912,1.3672298467378106e-209,5.468365668931374,4.573169581105619e-39,0,0,100,0,NA,NA,157.18457966666665,DDI1 | DDI2,TRUE,FALSE
L1_Imp,FBgn0030763,CG9782,protein_coding,11,UTR3,2.765596081480067,2.594308193041059e-48,2.172994739859022,3.3287975019024447e-10,0,0,100,0,NA,NA,185.95200133333333,NA,FALSE,FALSE
L1_Imp,FBgn0030766,mthl1,protein_coding,7,UTR3,2.0042531373208567,7.051815350999172e-36,2.5349330524661826,0.0024041062443376318,0,0,100,0,NA,NA,12.6289908,NA,FALSE,FALSE
L1_Imp,FBgn0030791,CG9132,protein_coding,10,UTR3,3.801193922625507,4.7745099187207797e-113,1.8085842158949619,2.560393982684792e-4,0,0,100,0,NA,NA,83.57797599999999,NECAP1 | NECAP2,TRUE,FALSE
L1_Imp,FBgn0030796,CG4829,protein_coding,19,UTR5,3.094252248183912,5.432322928860505e-75,3.6070714348061013,4.3792772574880944e-8,100,0,0,0,NA,NA,294.5156580666667,GGT1 | GGT2 | GGT5,FALSE,FALSE
L1_Imp,FBgn0030809,Ubr1,protein_coding,3,UTR3,1.8772500385781297,1.0740253045126025e-31,3.055583222304868,0.04178568400186755,0,0,100,0,NA,NA,17.521787500000002,UBR1 | UBR2,TRUE,TRUE
L1_Imp,FBgn0030812,wcy,protein_coding,53,UTR3,4.254584799831186,5.050480672716854e-150,4.444419265207482,3.3647931975617696e-18,0,0,100,0,NA,NA,82.139992554811,WAC,TRUE,TRUE
L1_Imp,FBgn0030816,CG16700,protein_coding,2,UTR3,2.620106859474124,3.07081904771451e-44,2.69478871241445,0.03741739936905992,0,0,100,0,NA,NA,38.40267266666667,SLC36A1 | SLC36A2 | SLC36A3 | SLC36A4,TRUE,TRUE
L1_Imp,FBgn0030890,CG7536,protein_coding,14,UTR3,4.022484745185732,1.0145100789072788e-108,4.515457013310884,2.755762714957792e-8,0,0,100,0,NA,NA,47.705058566666665,XPR1,TRUE,TRUE
L1_Imp,FBgn0030893,RhoGAP16F,protein_coding,6,UTR3,3.8433438836984193,6.252276416038839e-68,1.3135793931540962,0.04704355679228264,0,0,100,0,NA,NA,24.851042666666668,NA,FALSE,FALSE
L1_Imp,FBgn0030897,Frq1,protein_coding,64,UTR3,4.738137244982524,5.856260505456225e-165,5.128545659103411,1.968817362836209e-36,0,0,100,0,NA,NA,186.1838797109169,NCS1,TRUE,FALSE
L1_Imp,FBgn0030913,CG6123,protein_coding,15,UTR3,3.2309061586585264,5.206765999800484e-59,4.44609819439528,0.0026569795896735408,0,0,100,0,NA,NA,18.30211756,NA,FALSE,FALSE
L1_Imp,FBgn0030928,CG15044,protein_coding,10,UTR3,3.589411709589303,2.4432806478482503e-45,4.070480217459543,0.005855740442186045,0,0,100,0,NA,NA,50.0772,NA,FALSE,FALSE
L1_Imp,FBgn0030930,Pgant7,protein_coding,15,UTR3,3.005050375736147,8.77250088142627e-55,2.7282512083274026,0.004003348641734291,0,0,100,0,NA,NA,27.20390006666667,GALNT7,TRUE,TRUE
