exp_string,gene_id,gene_name,exist,score,norm_binding,norm_binding_z,norm_binding_rescale,cluster_id,cluster_code,cluster_description,gene_count,cluster_id_label
L1 Imp,FBgn0036258,eIF3l,3,1.9881742143336163,0.06794220649508223,-0.8940061948141936,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L1 Imp,FBgn0036262,CG6910,2,2.7140254755703417,0.22193266967722777,-0.774839309821743,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036271,Pbgs,3,55.39521269582709,2.4051328080328673,1.297536515247054,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0036272,Sms,3,134.0068476287753,2.3721136660552395,1.3075178074464753,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0036318,Wbp2,3,108.66822708862354,1.4291354809473515,0.8279827500632122,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036321,CG14120,3,203.03384809502404,2.0846616067047448,1.044562582401111,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0036333,MICAL-like,3,33.287454455023166,1.7319129628668906,0.6814194552029295,0.6399205587823533,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036354,Poc1,1,0.37598022745049187,0.07987759953802064,-0.8379742267536411,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L1 Imp,FBgn0036374,Spt20,3,24.46242745577419,2.494172046987915,1.4159097546368042,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0036376,Liprin-beta,3,19.25189492148883,0.8832174794875799,-0.2172127516047056,-0.44203527479419813,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0036389,ssp2,3,32.40282726588112,1.0658768692849336,0.127523403913702,-0.015199576665489212,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036398,upSET,3,65.44052435492657,0.8976480911382725,-0.15839435410426447,-0.3171679072679374,Cluster III,High_Syp,Higher Syp binding,367,III
L1 Imp,FBgn0036451,CG9425,3,105.57525019158412,1.5062954625012765,0.7693704722956705,0.993740178192511,Cluster VI,Other,Other,102,VI
L1 Imp,FBgn0036467,CG12310,3,21.17353737398148,0.1543383918904424,-0.5921625673687448,-0.9077213087186983,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0036494,Toll-6,3,61.774717405054574,1.8490529803793057,0.9848935659302362,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036501,CG7272,3,12.816613745379538,2.1968939604355935,1.154352144334063,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0036516,CG7656,3,22.291591412878045,1.69696854848277,1.1162495861731712,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036518,RhoGAP71E,3,68.93341795751918,1.2488872659928272,0.6136443439838027,1,Cluster VI,Other,Other,102,VI
L1 Imp,FBgn0036522,Phs,3,6.940933833821784,0.21054560606035763,-0.7662791253774576,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L1 Imp,FBgn0036532,CG13445,3,1.8637987954850803,0.021554204501755502,-0.6954715140140901,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0036534,DCP2,3,540.51589098001,1.529736820335777,0.9040503795631927,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036537,CG18081,3,5.319777874059526,0.18515516815465344,-1.1827727877996668,-1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L1 Imp,FBgn0036544,sff,3,91.08724851833564,1.8229802638160066,1.021640312706637,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036556,CG5830,3,70.24809800216708,1.7107320992926032,1.1423520568164334,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036576,CG5151,3,87.75735332463636,1.2993657990196479,0.4112177395223116,0.3090894190916629,Cluster III,High_Syp,Higher Syp binding,367,III
L1 Imp,FBgn0036589,CG13067,3,25.913284722099213,0.3602563307306326,-0.5199378506370007,-0.8734656798063214,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036594,CG13047,3,5.733400943958259,0.10631109104685046,-0.8118922074334511,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0036607,CG13059,3,1.1449467556365822,0.05328301292609735,-0.7087288229867049,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036612,CG4998,3,188.75956468730143,1.2714849141488487,0.5339639743919006,0.9033316605772994,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036621,roq,3,256.654311679511,1.958322665095363,1.1285580504597532,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0036623,Agpat3,3,25.397987194292327,1.1453413522687452,0.36426533016359613,0.317758427644927,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0036661,CG9705,3,404.3048922183582,1.8222919581305845,1.1547633062718161,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036663,CG9674,3,11.181807183687882,0.3834708287186555,-0.9983681709604931,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0036668,Zcchc7,3,19.50182417317521,1.5738057467302775,0.6343284415159532,0.5587089226646522,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036685,CG6664,3,1.842411954407987,0.16014537593771735,-0.7152725660661189,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L1 Imp,FBgn0036717,CG13731,3,7681.868638299021,1.3592343364408792,0.44616638968929884,0.7256036671736377,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036725,CG18265,3,93.54268954649726,2.9779487562624793,1.4292690584323577,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0036726,QIL1,3,36.20676086239155,1.3354668670503016,0.33465244763395724,0.16732907721694756,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036733,U4-U6-60K,3,3.003453981334232,0.35652353058140185,-0.5594708737077706,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L1 Imp,FBgn0036734,CG7564,3,235.32758775286396,1.8524622081209121,1.1470483233014426,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036746,Crtc,3,186.64246622911273,2.061671969573211,1.2753920409911688,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0036760,CG5567,3,105.33496554031647,2.068180757558934,0.9675463154336221,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036816,Indy,3,89.47515025773771,1.486030627077911,0.7315330321812978,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036824,CG3902,3,71.27876104960485,0.5849387934786018,-0.6894658102734681,-0.7914678749186844,Cluster III,High_Syp,Higher Syp binding,367,III
L1 Imp,FBgn0036825,RpL26,3,5.66942834591839,0.10195756201154126,-1.0262033662436592,-1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L1 Imp,FBgn0036862,Gbs-76A,3,130.66981914968574,1.674530830029816,0.6665788786198487,0.6043649320561655,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036887,CG9231,3,1.428802211038847,0.12344472720966443,-0.6529950307289387,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0036890,CG9368,3,16.86781271876529,1.3266381731326613,0.46736401499356434,0.5338153316982659,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036918,Pfdn6,3,3.847539208283443,0.2296238376742134,-1.0094303229498627,-1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L1 Imp,FBgn0036921,RhoGDI,3,760.9646237542174,1.974270943567122,1.2259486605672703,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0036927,Gabat,3,2.4779537915354988,0.11842436753407774,-0.8789449059938581,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L1 Imp,FBgn0036945,Ssk,3,63.36238311570475,2.681269323590921,1.152625879667987,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0036951,CG7017,3,23.08231274762049,0.5144056024337944,-0.8741809883297941,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0036967,SCCRO4,3,53.48860051097415,1.834838528629593,1.1961001441621613,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0036985,zye,3,1041.220754889655,1.5080460315083803,0.6681132500026977,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037007,CG5059,3,67.69687214006686,0.9386609454589911,-0.07455010601621485,-0.24037841997643983,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037015,cmpy,3,14.80546487325164,1.3169822920731027,0.2707299940598893,0.0164787145049079,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037020,Pex14,3,21.18953908988836,2.073356253872131,1.2992617073192028,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0037021,CG11399,3,2.728218914015922,0.3010819942140044,-0.7120685612614118,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L1 Imp,FBgn0037057,CG10512,3,26.32022431677155,0.805932693645043,-0.20356522638664526,-0.3254174548244785,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0037069,Cpr78Cc,3,58.40939096423621,0.3763934165668375,-0.8407977744028581,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0037092,M6,3,72.03434757048421,1.9635393393355376,1.0206114572257947,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037127,CG14566,3,13.123201984032304,0.6304715393058319,-0.24693975603861212,-0.6331668768996207,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037135,CG7414,3,127.95374525214528,0.9116364746800355,-0.1733988089426668,-0.4696807062016336,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0037138,P5CDh1,3,270.11341997539057,1.6083794521537982,0.6551872398223885,0.5944418348476745,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037150,CG7133,3,13.912504218225866,1.1916588559155115,0.19194941418751008,-0.05539319441696322,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037153,olf413,3,192.8834366190088,1.9282912555908898,1.087987356458794,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037181,CG11370,3,389.58492383085434,1.2039524126634988,0.28831113531459335,0.44033343346126763,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0037182,ArfGAP3,3,55.0990267420355,1.5424929483674752,1.1349177953602572,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037204,CG11131,2,1.104791934291557,0.015511868965878037,-0.8718782219148142,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0037207,Mes2,3,6.53226781939302,0.28380143575577765,-0.6638668234494992,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L1 Imp,FBgn0037218,aux,3,57.414814054296485,1.8521517323046939,0.9225830398256849,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037224,TwdlF,3,201.37339249103337,0.9564744800714607,-0.3472828533271545,-0.546213304557106,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0037225,TwdlG,3,22.839818129875404,0.6293091454160232,-1.1524797936609725,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0037227,TwdlV,3,7.429240462305674,0.10317580251764834,-1.1498997453769295,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0037248,srl,3,141.49396982645052,2.0088585655782714,1.311358871445052,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0037323,CG2663,3,39.67025071861102,0.7808665950455215,-0.17016798991241616,-0.4594620470930687,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037328,RpL35A,3,13.965907817646308,0.2026507677835392,-1.2735346814568511,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L1 Imp,FBgn0037336,CG2519,3,266.3299360529974,1.4997311824955075,0.8148043831077498,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037344,CG2926,3,9.886664366590416,0.610428074665136,-0.402843316584291,-0.7382563429548601,Cluster III,High_Syp,Higher Syp binding,367,III
L1 Imp,FBgn0037351,RpL13A,3,26.075331265306858,0.1592282239785513,-0.7898556403172946,-1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L1 Imp,FBgn0037358,elm,3,100.98726405255148,2.4899457679947083,1.4063282579909222,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0037363,Atg17,3,101.57626117857258,2.0797180779482125,1.1911364443540886,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0037374,jagn,3,717.4050131106757,2.486245898161242,1.319272372697712,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0037414,Osi7,3,36398.107413029975,1.7947898813366294,0.9598129386527344,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0037416,Osi9,3,1387.6152738533829,1.6501377163062372,1.0386733129256889,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0037424,Osi15,3,748.1536564742304,1.2791169746328281,1.059228321771332,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037442,gzl,3,13.326976243575446,1.1845656141631977,0.25889702279074983,0.11312844828217972,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037445,CG9727,3,327.6769990389652,2.802450143606088,1.4164494990662748,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0037465,CG1105,3,6.534699162223691,0.5093502195041468,-0.39985343331616413,-0.727382863687078,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0037468,CG1943,3,118.97208728767215,0.6533426113861027,-0.5497026005583806,-0.5728522363532611,Cluster VI,Other,Other,102,VI
L1 Imp,FBgn0037525,CG17816,3,795.7223176843363,1.804888434741396,0.7388144773219105,0.7394231860125469,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037533,CD98hc,3,3.3400431930961703,0.08069513039570887,-0.9224475998806992,-1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L1 Imp,FBgn0037534,ELOVL,3,1898.1017328701548,1.6684931066360882,0.8379583732515601,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0037537,CG2767,3,11.900110945394164,0.4022090259604322,-0.7669702030637919,-0.8575113334235358,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0037551,Arl8,3,161.92461804360008,1.998369275096725,0.9974158282696824,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037556,CG9636,3,27.237056189448356,0.8093793931365213,-0.3495013419218767,-0.15859620459882606,Cluster VI,Other,Other,102,VI
L1 Imp,FBgn0037607,CG8036,3,297.16747492238363,1.5749061640404167,0.9025989210004308,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037614,TMEM216,3,180.4867271719678,2.394033325730677,1.2585015066889746,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0037615,CG11760,3,155.50163310029248,2.3577880105181825,1.2084172996638658,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0037623,CG9801,3,4.894694586127388,0.2488922141069424,-0.705804944794872,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0037625,CG11768,3,45.96152814923632,2.6799659438650214,1.3432022982438874,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0037632,CCT7,3,77.5721407346497,1.301163249260031,0.5549124444664973,0.5148638637284613,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037643,ScsbetaA,3,222.8015115659168,1.5910731662486512,0.7527134007092519,0.8217480092002849,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037686,RpL34b,3,5.592594925076757,0.1471533167942572,-1.0833257188176009,-1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L1 Imp,FBgn0037697,GstZ2,3,551.6579739928679,0.9798848654642529,-0.02797126906907494,-0.17786659888123513,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037698,CG16779,3,38.66263077467926,2.1981247041178062,1.2725434351550993,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0037702,CG8176,3,23.02631027718528,1.794794661854533,1.2337514589130985,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0037705,mura,3,567.5153691273039,1.796504164547947,0.9901920521336135,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037709,CG8199,3,2.936527600954819,0.5972285099641775,-0.3525262382845884,-0.5865744339657164,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0037717,CG8301,3,15.778794460762605,1.4788343344830963,0.626541402364138,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037728,p23,3,339.1781671519317,1.2380620345345337,0.3346518766871069,0.20100513674116005,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037754,CG8500,3,73.48842568909191,2.5653031106808135,1.3176992848296891,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0037758,CG9467,3,57.58979920588156,1.6357559036370946,0.7347168927837424,0.7469885926076543,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037788,CAH7,3,12.27550101658634,0.6930840584570649,-0.3103437304959564,-0.57698973893048,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037796,CG12814,3,357.4175527934677,1.9028751359686975,0.9183589944783841,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037807,CG6293,3,156.69667776273317,3.7521299085579893,1.4991624934505976,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0037875,ZnT86D,3,46.17107589643625,1.4821183798203377,0.927596316127928,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037890,CG17734,3,9.279174077610762,0.9066584239615626,-0.154599497594263,0.06615823076364391,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0037891,CG5214,3,26.465458695562276,0.48592196414117006,-0.6826862738467985,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0037912,sea,3,314.0901013721132,0.46733205633156955,-0.8200560326390072,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0037913,fabp,3,314.0901013721132,0.46733205633156955,-0.8200560326390072,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0038043,CG17202,2,0.6476419822987417,0.055057895895552926,-0.9043198647232688,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L1 Imp,FBgn0038100,Paip2,3,137.1438650053906,1.63631943067545,0.7828480893980809,0.8211705814026358,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038126,CG8483,3,50.4994653457784,0.8378158544034788,-0.59958477757822,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038130,CG8630,3,40.05763133224903,0.324536075914686,-0.98205297311834,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0038147,CCHa2,3,83.13912035398457,1.4133725639070047,0.4983265973780859,0.8286269196785312,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038149,GILT1,3,7.745393342199639,0.12086290972183118,-0.5931031971883354,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0038156,side-IV,3,44.93997829370339,2.7705929827037745,1.392210945408332,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0038165,Task6,3,9.052391810294798,0.637604027353616,-0.4099519191102233,-0.5086654183537211,Cluster III,High_Syp,Higher Syp binding,367,III
L1 Imp,FBgn0038181,CG9297,3,1196.578908857574,1.6903129427104324,0.8938819034283103,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0038197,foxo,3,41.33695954420519,2.2909555309349945,1.3950761543615777,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038243,CG8066,3,5.770842534685497,1.3712300980254972,0.7071067811865475,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0038282,dpr9,3,117.54846759360592,2.390998029512389,1.204196276850419,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0038291,CG3984,3,33.54272205418837,0.44192072652370046,-0.43174913789216407,-0.6982716412924453,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038294,Mf,3,4188.635245836779,1.8756595836216328,1.064454468237381,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0038339,CG6118,3,47.462757989117314,1.1503317167338547,1.0269752439004498,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038353,CG5399,3,31.58394750107844,0.8078444047407656,-0.9910390155901205,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0038421,CG17931,3,112.38611209274988,1.750217042738555,1.16826839700747,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0038453,Arl6IP1,3,6.59863830910176,0.1338537037480365,-0.6789319254986035,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L1 Imp,FBgn0038463,CG3534,3,24.086975923884445,1.9342271010118786,0.9583538369996593,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038476,kuk,2,0.3472557082159305,0.01508519438191247,-0.5457691668911631,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L1 Imp,FBgn0038492,Mur89F,3,527.8423089480364,2.0656977407947785,1.0519940831273622,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038504,Sur-8,3,12.136932159292224,0.531545703915696,-0.485483623921686,-0.9481231226454349,Cluster III,High_Syp,Higher Syp binding,367,III
L1 Imp,FBgn0038511,cysu,3,112.5311340641924,0.9224048679267868,-0.14233945053283642,-0.21515007780140571,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038515,CG5823,3,20.1050615153333,1.9314086482751098,1.1407412993393056,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0038535,alt,3,204.0111181251784,1.2770761181812225,0.40430162607660836,0.28949535123759174,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038545,pasi1,3,26.878229438834865,1.8329753365607875,0.9039681491887681,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038603,PKD,3,46.26334100155866,1.8843541217321882,1.025772909027226,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038608,WRNexo,3,0.927924125230946,0.16662504726720964,-0.7454246519180077,-0.930401419556499,Cluster III,High_Syp,Higher Syp binding,367,III
L1 Imp,FBgn0038641,ChT,3,68.17319039700733,1.9115304142599658,0.8362673090567768,0.9331105063466956,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038646,CG7715,3,37.347507704949834,0.35069323008332,-1.1080042550164575,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0038659,EndoA,3,289.3588413884231,1.8723505329524461,0.9873833558823853,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038662,Mpc1,3,85.25644618792299,1.2778320372343432,0.35641802657560107,0.3160885852625206,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0038676,CG6026,3,635.6224793903406,1.4752296891818844,0.5824761031658516,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038679,CG6040,3,21.534119368313,0.9331764830216931,-0.07274045601234355,-0.1852960231219386,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038720,CG6231,3,63.23540936789219,2.7124912651105775,1.4353806471595527,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0038745,CG4538,3,100.7862681622602,1.4994014000605398,0.6628562784174876,0.6059268694727358,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038755,Hs6st,3,13.569097454215235,0.16727398283498576,-0.7000047156946299,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L1 Imp,FBgn0038774,CG5023,3,4.740834377626677,0.22804330489416666,-1.0613724447071509,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0038787,CG4360,3,42.29533229482703,1.4544902246196307,0.8716282044084971,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038826,Syp,3,15.106742773961347,0.0026665510851399416,-0.8528191354717862,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L1 Imp,FBgn0038834,RpS30,3,8.955411423062946,0.15578835983740105,-1.1269750368538842,-1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L1 Imp,FBgn0038837,KaiR1D,3,31.221844151485858,1.5736129070686096,0.5140658732892847,0.3643780318506562,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038839,Ktl,3,541.6896809798685,2.2588932750479964,1.0885226099152245,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0038877,CG3308,3,1.936063523343317,0.03672991171202914,-0.528265174405664,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0038922,Idh3b,3,307.6902277780916,1.663867596659776,1.0314634073923428,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038947,Sar1,3,2142.027923178405,2.0838045279792117,1.2089499432034376,1,Cluster I,High_Imp,Higher Imp binding,423,I
L1 Imp,FBgn0038973,Pebp1,3,19.58717110018842,0.1162379821118468,-1.1474829141894527,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0038975,Nrx-1,3,87.27208777782292,2.0726848244800475,1.1219315025846937,1,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038980,Octbeta1R,3,27.411787055569164,1.9066892224073837,0.8448844065228617,0.9528671292755784,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0038986,sit,3,24.807972384363385,0.4263746480645715,-0.8620382863658782,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0039008,CG6972,3,1.31433301822669,0.16771823257079105,-0.7273173853201423,-1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L1 Imp,FBgn0039026,CG7029,3,52.36572295157918,1.0801005912768533,0.23208296392290892,0.033645170482559994,Cluster II,High_Imp,Higher Imp binding,763,II
L1 Imp,FBgn0039054,Cow,3,298.7731532633395,1.8940497289960743,0.8255010063488424,0.9122781698132314,Cluster II,High_Imp,Higher Imp binding,763,II
